tweet_id,created_at,text,lang,favorite_count,retweet_count,user_id,user_name,user_screen_name,followers_count,hashtags,mentions,urls,media_urls,media_count,media_types,is_retweet,retweet_user,retweet_text
1045401352271159298,Thu Sep 27 19:54:39 +0000 2018,We need Apple geniuses to aid us in making this happen. I also envision all TV shows and movies being shot on IPhon… https://t.co/krG07NLYeI,en,12093.0,983,169686021,ye,kanyewest,29337530.0,,,https://twitter.com/i/web/status/1045401352271159298,,0,,False,,
1309457326919876614,Fri Sep 25 11:38:49 +0000 2020,https://t.co/ULywWNvnmV,und,6118.0,460,169686021,ye,kanyewest,30988493.0,,,,https://pbs.twimg.com/media/EiwgfwtXYAAay7A.jpg,1,photo,False,,
1039031265788186624,Mon Sep 10 06:02:12 +0000 2018,Neil Strauss is the only writer that Larry Hoover would trust to do his book and me and GLC bumped into him at dinn… https://t.co/BgHGbV8XHv,en,11977.0,982,169686021,ye,kanyewest,29337530.0,,,https://twitter.com/i/web/status/1039031265788186624,,0,,False,,
1281013814503395334,Wed Jul 08 23:54:28 +0000 2020,❤️ https://t.co/pgjPldA49N,und,123579.0,4849,169686021,ye,kanyewest,30888116.0,,,,https://pbs.twimg.com/media/EccTRSCWsAEvxn4.jpg,1,photo,False,,
1287090601024872448,Sat Jul 25 18:21:26 +0000 2020,@tuckercarlson @davidwebb https://t.co/DdVZcAWSuB,und,3107.0,630,169686021,ye,kanyewest,30914189.0,,"TuckerCarlson, DavidWebb",https://www.youtube.com/watch?v=1MlKtlxuC-U,,0,,False,,
749381667987619841,Sat Jul 02 23:18:07 +0000 2016,ROOF OF THE PARRISH ART MUSEUM IN WATER MILL @ 12:30AM,en,3337.0,669,169686021,,,,,,,,0,,False,,
1073416284421963776,Fri Dec 14 03:15:59 +0000 2018,Drake I’m not going to physically fight you like it’s MTV boxing,en,94256.0,21197,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1073321268529766401,Thu Dec 13 20:58:26 +0000 2018,It’s all love bro bro but don’t play with me.  You stay too close to be playing all these industry games bro,en,46412.0,9833,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1074689645613481985,Mon Dec 17 15:35:52 +0000 2018,2019 year of the established miracle  https://t.co/cl8iQwmj3L,en,9656.0,1301,169686021,ye,kanyewest,29460906.0,,,https://www.instagram.com/p/BreF9JAjfY7/?utm_source=ig_share_sheet&igshid=j0bsbop7x723,,0,,False,,
1041082936299331590,Sat Sep 15 21:54:49 +0000 2018,Me Troy Justin and Scooter will have dinner and build on how we will make our world better. Sending positive energy,en,38908.0,2890,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
705099993347133440,Wed Mar 02 18:38:33 +0000 2016,Do you do birthday parties?? My daughter loves Minnie mouse…,en,38957.0,20182,169686021,,,,,,,,0,,False,,
749373239059738625,Sat Jul 02 22:44:37 +0000 2016,PIEDMONT ROAD NE AND LINDBERGH DRIVE NE @ 12:00AM    MCLENDON AVENUE NE AND MORELAND AVENUE NE @ 12:40AM,en,3325.0,1201,169686021,,,,,,,,0,,False,,
1308982286331842560,Thu Sep 24 04:11:11 +0000 2020,LAQUAN SMITH AND HYPE WILLIAMS https://t.co/wEe0DwBgub,en,7387.0,424,169686021,ye,kanyewest,32262956.0,,,,https://pbs.twimg.com/media/Eipwc6RXgAADEOa.jpg,1,photo,False,,
809071452708360192,Wed Dec 14 16:24:00 +0000 2016,https://t.co/tNMBk0sZJw,und,156984.0,60442,169686021,,,,,,,,0,,False,,
1294490742908305410,Sat Aug 15 04:26:58 +0000 2020,Not gonna use a snake emoji cause you know why ...  I’m not sure if Christians are allowed to use snake emojis    🤔 https://t.co/CUR6SSRNqP,en,52200.0,3837,169686021,ye,kanyewest,30905763.0,,,,https://pbs.twimg.com/media/Efb0dTnUMAALpkn.jpg,1,photo,False,,
703601578742321152,Sat Feb 27 15:24:23 +0000 2016,that showed how sharp and Bruce Lee status he is.,en,12367.0,2753,169686021,,,,,,,,0,,False,,
1316715552015081472,Thu Oct 15 12:20:25 +0000 2020,RT @JESUSlSKING: #GODSAVEAMERICA @kanyewest https://t.co/MdwJPIRW9z,qme,0.0,577,169686021,ye,kanyewest,32253242.0,GODSAVEAMERICA,"JesuslsKing, kanyewest",,https://pbs.twimg.com/media/EkUXo6xWsAUsLrZ.jpg,1,photo,True,DomKnight__,#GODSAVEAMERICA @kanyewest https://t.co/MdwJPIRW9z
1047603254308364288,Wed Oct 03 21:44:14 +0000 2018,https://t.co/HxaBDteHmC,und,4174.0,538,169686021,ye,kanyewest,29337530.0,,,https://www.google.com/amp/s/www.vox.com/platform/amp/the-goods/2018/9/19/17800654/clothes-plastic-pollution-polyester-washing-machine,,0,,False,,
1043478942122823680,Sat Sep 22 12:35:41 +0000 2018,we design everything we put our soul in,en,24623.0,4884,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
707369338760781825,Wed Mar 09 00:56:07 +0000 2016,So proud of my brother @VirgilAbloh with his new @OffWht collection!!!,en,7818.0,1870,169686021,,,,,,,,0,,False,,
1073322071747366917,Thu Dec 13 21:01:37 +0000 2018,No tough talk either,en,27128.0,5067,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
986687322140721152,Wed Apr 18 19:26:04 +0000 2018,don't trade your authenticity for approval,en,333516.0,158872,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1056756521227468801,Mon Oct 29 03:56:02 +0000 2018,RT @TeamKanyeDaily: #MarchForOurLives #KUWTK https://t.co/br0QISpKGh,und,0.0,229,169686021,ye,kanyewest,29337530.0,"MarchForOurLives, KUWTK",TeamKanyeDaily,,https://pbs.twimg.com/media/DqpBV-nWwAIb-Gk.jpg,4,photo,True,TeamKanyeDaily,#MarchForOurLives #KUWTK https://t.co/br0QISpKGh
749069812295462927,Sat Jul 02 02:38:54 +0000 2016,BALLARD AVENUE NW AND NW IONE PLACE     PHINNEY AVENUE N AND N 35TH STREET,en,3760.0,931,169686021,,,,,,,,0,,False,,
1037248589309730817,Wed Sep 05 07:58:29 +0000 2018,When I put the dates up I was a bit ramped up doing 25 tweets a day  TMZ happened shortly after …    I have to hop… https://t.co/lAbbhpq17q,en,21804.0,3217,169686021,ye,kanyewest,29337530.0,,,https://twitter.com/i/web/status/1037248589309730817,,0,,False,,
1293397901671108608,Wed Aug 12 04:04:24 +0000 2020,Lesssgoooooooooooo,es,141575.0,16791,169686021,ye,kanyewest,30905763.0,,,,,0,,False,,
1041749646421372929,Mon Sep 17 18:04:05 +0000 2018,https://t.co/r1lZx6de4t,und,6752.0,522,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/media/DnUJx7NV4AAnqjv.jpg,1,photo,False,,
1073415697194192896,Fri Dec 14 03:13:39 +0000 2018,How you gone text Kriss but not speak to me,en,46397.0,6573,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1308994303482630144,Thu Sep 24 04:58:56 +0000 2020,RT @OsheaJacksonJr: Next to Kobe and Shaq. This might be my favorite duo,en,0.0,1351,169686021,ye,kanyewest,32262956.0,,OsheaJacksonJr,,,0,,True,OsheaJacksonJr,Next to Kobe and Shaq. This might be my favorite duo https://t.co/nYPbsBdlU3
1032124674581258241,Wed Aug 22 04:37:53 +0000 2018,700 V3 Mark Miner and the team killed it https://t.co/BX0LNgZ2KA,en,34653.0,3556,169686021,,,,,,,,0,,False,,
1292307369016406017,Sun Aug 09 03:51:01 +0000 2020,🙏🏾 https://t.co/MTWYXkWU1L,und,17325.0,1060,169686021,ye,kanyewest,30905763.0,,,,https://pbs.twimg.com/media/Ee8ys2iXYAo7_Vs.jpg,1,photo,False,,
1285433509142650881,Tue Jul 21 04:36:45 +0000 2020,DONDA  coming this Friday https://t.co/HGibF3PHYf,en,263246.0,40998,169686021,ye,kanyewest,30914189.0,,,,https://pbs.twimg.com/media/EdbGgWuUYAAExee.jpg,1,photo,False,,
1059088750062428160,Sun Nov 04 14:23:29 +0000 2018,McDonald’s is my favorite restaurant,en,277835.0,67735,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
690375924269871104,Fri Jan 22 03:30:21 +0000 2016,squad https://t.co/WVYnjNtdRA,en,24423.0,7047,169686021,,,,,,,,0,,False,,
707370922064396288,Wed Mar 09 01:02:24 +0000 2016,sometimes the quiet moments feel like I’m home from battle…,en,13142.0,5184,169686021,,,,,,,,0,,False,,
1321237125040197632,Tue Oct 27 23:47:32 +0000 2020,🤔 I was at 31 million followers 4 weeks ago and now I’ve been held at 30.9 million followers for the last 4 weeks 🤔… https://t.co/GdA8OXqDqd,en,66186.0,2366,169686021,ye,kanyewest,32253242.0,,,https://twitter.com/i/web/status/1321237125040197632,,0,,False,,
1314060841189281793,Thu Oct 08 04:31:33 +0000 2020,https://t.co/8gBTw6g6Jq,und,0.0,0,169686021,ye,kanyewest,30990046.0,,,https://kanye2020.country,,0,,False,,
1306272545457364992,Wed Sep 16 16:43:38 +0000 2020,https://t.co/CHn6J5mR8z,und,4722.0,402,169686021,ye,kanyewest,31004420.0,,,,https://pbs.twimg.com/media/EiDP9GmUMAcY4hQ.jpg,1,photo,False,,
989238637765083136,Wed Apr 25 20:24:05 +0000 2018,I'd like Scooter Braun to be a part of this new platform we're creating. Scooter is a genius.  He's more than a man… https://t.co/9DYEiMwxcy,en,26202.0,2151,169686021,ye,kanyewest,29337530.0,,,https://twitter.com/i/web/status/989238637765083136,,0,,False,,
354689951201366016,Tue Jul 09 19:54:08 +0000 2013,So any website that may have the unapproved / unfinished ruff. I ask you to please take it down.,en,2806.0,3348,169686021,,,,,,,,0,,False,,
1306084711135981568,Wed Sep 16 04:17:15 +0000 2020,🙏🏾 https://t.co/gpKATiceDu,und,19274.0,1604,169686021,ye,kanyewest,31006121.0,,,,https://pbs.twimg.com/media/EiAlHnuUcAEsOWO.jpg,1,photo,False,,
1588281185347567616,Thu Nov 03 21:25:18 +0000 2022,"JOHN 19:19
""And Pilate wrote a title, and put it on the cross. And the writing was,
JESUS OF
NAZARETH THE KING OF T… https://t.co/ZpxvB8uCw9",en,57245.0,5672,169686021,ye,kanyewest,32258710.0,,,https://twitter.com/i/web/status/1588281185347567616,,0,,False,,
1080206353308692480,Tue Jan 01 20:57:18 +0000 2019,RT @JordanPrileszky: Rolling into 2019 with a line up of my favourite illustrations of @kanyewest /// Thank you for always being an inspira…,en,0.0,2222,169686021,ye,kanyewest,30760502.0,,"JordanPrileszky, kanyewest",,,0,,True,JordanPrileszky,Rolling into 2019 with a line up of my favourite illustrations of @kanyewest /// Thank you for always being an insp… https://t.co/LXRjlMiS6l
1056977676316168198,Mon Oct 29 18:34:50 +0000 2018,RT @KanyePodcast: @kanyewest thank you so much for the follow. It means a lot to me and Travis. We’re going to keep doing the work of being…,en,0.0,243,169686021,ye,kanyewest,29337530.0,,"KanyePodcast, kanyewest",,,0,,True,KanyePodcast,@kanyewest thank you so much for the follow. It means a lot to me and Travis. We’re going to keep doing the work of… https://t.co/qSSXyGvSIW
1054333883595087872,Mon Oct 22 11:29:21 +0000 2018,RT @caryfagan: i miss crs :( https://t.co/sEcPlR1LuM,en,0.0,449,169686021,ye,kanyewest,29337530.0,,caryfagan,https://soundcloud.com/false_sounds/kanye-west-x-lupe-fiasco-x-pharrell-dont-stop-child-rebel-soldier,,0,,True,caryfagan,i miss crs :( https://t.co/sEcPlR1LuM
1073323353241456640,Thu Dec 13 21:06:43 +0000 2018,Stop this already bro      You getting people hurt out here     And over what,en,33987.0,5597,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1309457590187888640,Fri Sep 25 11:39:52 +0000 2020,https://t.co/M9cOYCd9wm,und,6040.0,485,169686021,ye,kanyewest,30988493.0,,,,https://pbs.twimg.com/media/EiwgvFGXkAEtohi.jpg,1,photo,False,,
1296860078264299520,Fri Aug 21 17:21:51 +0000 2020,THANK EVERYBODY FOR THEIR PRAYERS... I FOUND MY CHRISTIAN CFO ... GOD IS SO GOOD,en,91561.0,4809,169686021,ye,kanyewest,30905763.0,,,,,0,,False,,
991036991918694400,Mon Apr 30 19:30:06 +0000 2018,https://t.co/kuyAZxv85h,und,7866.0,661,169686021,,,,,,,,0,,False,,
988798056798670851,Tue Apr 24 15:13:22 +0000 2018,to be great is to be misunderstood,en,143010.0,47789,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
727372945639768064,Tue May 03 05:43:18 +0000 2016,also to Kim’s hair and makeup Lorraine jewelry and the whole style squad at Balmain and the Yeezy team.,en,17008.0,2862,169686021,,,,,,,,0,,False,,
1065755704319860737,Thu Nov 22 23:55:35 +0000 2018,RT @TheEllenShow: This firefighter lost his home while he was saving others. @KimKardashian had an unbelievable surprise for him. https://t…,en,0.0,620,169686021,ye,kanyewest,29337530.0,,"TheEllenShow, KimKardashian",,,0,,True,TheEllenShow,This firefighter lost his home while he was saving others. @KimKardashian had an unbelievable surprise for him. https://t.co/b9y2tOLTbl
1314242644885807105,Thu Oct 08 16:33:58 +0000 2020,You think the Yankees might need Jesus tonight ? https://t.co/uI4jpiGrSz,en,38700.0,3093,169686021,ye,kanyewest,30985387.0,,,,https://pbs.twimg.com/media/Ej0gt2KWsAIWfXo.jpg,1,photo,False,,
988813591582134272,Tue Apr 24 16:15:06 +0000 2018,never a master. Always a student.,en,179846.0,50277,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1071138921562693633,Fri Dec 07 20:26:34 +0000 2018,RT @KimKardashian: Congrats babe on your 69th Grammy nomination!!!!!! #ProducerOfTheYear @kanyewest,en,0.0,5408,169686021,ye,kanyewest,29337530.0,ProducerOfTheYear,"KimKardashian, kanyewest",,,0,,True,KimKardashian,Congrats babe on your 69th Grammy nomination!!!!!! #ProducerOfTheYear @kanyewest
698699708399800320,Sun Feb 14 02:46:06 +0000 2016,All memes are wrong... The Life of Paul... The life of Pablo... Ultralight beams... Moms dads daughters sons stand up...,en,25956.0,11110,169686021,,,,,,,,0,,False,,
432952731121115137,Mon Feb 10 19:02:29 +0000 2014,"to not only convince my peers and the public that I could be an artist, but to actually get that art out for the world to hear.",en,18659.0,12988,169686021,,,,,,,,0,,False,,
1045438185415688193,Thu Sep 27 22:21:01 +0000 2018,SNL https://t.co/VZuaffZwCR,und,75748.0,9841,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/media/DoIkfBCU4AAthog.jpg,1,photo,False,,
989268601851920384,Wed Apr 25 22:23:09 +0000 2018,Love is the most powerful force in the universe,en,168617.0,58748,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1031563532817453058,Mon Aug 20 15:28:06 +0000 2018,Since I’ve been making sneakers I've always wanted as many people as possible to have them. On September 21 we're d… https://t.co/OUm9OofpVz,en,32533.0,7337,169686021,,,,,,,,0,,False,,
1031946815132729344,Tue Aug 21 16:51:08 +0000 2018,Steven Spielberg is a genius    Let’s beat the game https://t.co/Y0Gh5PgWvF,en,50751.0,6466,169686021,,,,,,,,0,,False,,
1292995312441683969,Tue Aug 11 01:24:39 +0000 2020,Miss my bro ... real talk https://t.co/qFS5HwYZxU,en,185506.0,23370,169686021,ye,kanyewest,30905763.0,,,,https://pbs.twimg.com/media/EfGkYZHUcAE9_g7.jpg,1,photo,False,,
1079821925675819008,Mon Dec 31 19:29:43 +0000 2018,RT @fancy: Today is our tenth birthday ✨,en,0.0,146,169686021,ye,kanyewest,29792507.0,,fancy,,,0,,True,fancy,Today is our tenth birthday ✨
767388293201813504,Sun Aug 21 15:50:01 +0000 2016,DETROIT https://t.co/X8UnOfbKdR,fr,17255.0,6248,169686021,,,,,,,,0,,False,,
1041362284717793280,Sun Sep 16 16:24:50 +0000 2018,https://t.co/9o45sTcogJ,und,3464.0,297,169686021,ye,kanyewest,29337530.0,,,https://instagram.com/p/BnyyM-eBAJu/,,0,,False,,
401454494795300864,Fri Nov 15 20:59:44 +0000 2013,YEEZUS TOUR OFFICIALLY BACK ON THE ROAD http://t.co/VQmRN6Z3tY,en,8779.0,7166,169686021,,,,,,,,0,,False,,
1061346248383324160,Sat Nov 10 19:53:59 +0000 2018,RT @UniversallyCAPE: @kanyewest Good Morning Brethren! I hope that all is well with you! I have this piece by @prematureicon that I’m sure…,en,0.0,190,169686021,ye,kanyewest,29337530.0,,"UniversallyCAPE, kanyewest, prematureicon",,,0,,True,UniversallyCAPE,@kanyewest Good Morning Brethren! I hope that all is well with you! I have this piece by @prematureicon that I’m su… https://t.co/iXX6j800AM
1047844404222775297,Thu Oct 04 13:42:28 +0000 2018,https://t.co/n5bDyhU7M1,und,3294.0,385,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/ext_tw_video_thumb/1047844276262993921/pu/img/QFyV4rSxAGxlxcKV.jpg,1,video,False,,
1034568827692965890,Tue Aug 28 22:30:04 +0000 2018,https://t.co/fIg5m6dDKs,und,3337.0,339,169686021,,,,,,,,0,,False,,
1042906434092949505,Thu Sep 20 22:40:44 +0000 2018,https://t.co/hEtrbdC0yB,und,1043.0,110,169686021,,,,,,,,0,,False,,
1080204165119336448,Tue Jan 01 20:48:36 +0000 2019,RT @ima_fix_wolves: @kanyewest THANK YOU FOR HELPING REFORM MENTAL AND PHYSICAL PRISONS,en,0.0,254,169686021,ye,kanyewest,30741012.0,,"ima_fix_wolves, kanyewest",,,0,,True,ima_fix_wolves,@kanyewest THANK YOU FOR HELPING REFORM MENTAL AND PHYSICAL PRISONS
707365594614669312,Wed Mar 09 00:41:14 +0000 2016,Up late designing in Sweden…,en,14424.0,4329,169686021,,,,,,,,0,,False,,
1073412064050319360,Fri Dec 14 02:59:13 +0000 2018,Cause we rather act cool than sit and have a convo,en,28734.0,5982,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
410097097543655425,Mon Dec 09 17:22:21 +0000 2013,At a young age my mother taught me the importance of his work. Mandela sacrificed his life for the betterment of mankind.,en,11793.0,11470,169686021,,,,,,,,0,,False,,
712417183473782785,Tue Mar 22 23:14:27 +0000 2016,but there is no other brand that could sell 1 million dollars of clothing in 2 days from 1 location!!!,en,16863.0,6160,169686021,,,,,,,,0,,False,,
1063154407435513856,Thu Nov 15 19:38:57 +0000 2018,"RT @OKardashWest: #KimYe are couple goals ❤️ 

@KimKardashian and @kanyewest have an amazing marriage because they were friends first! Look…",en,,817,169686021,,,,,,,,0,,True,,"#KimYe are couple goals ❤️ 

@KimKardashian and @kanyewest have an amazing marriage because they were friends first… https://t.co/9M0W3SQYEW"
1006693256451616774,Wed Jun 13 00:22:30 +0000 2018,https://t.co/0ZwE3jnBw4,und,8158.0,938,169686021,,,,,,,,0,,False,,
1308109354797735936,Mon Sep 21 18:22:28 +0000 2020,AND MY SUPER DUPER POOPER SCOOPER STAR SHIP TROOPER BEST FRIENDS AT BOLLORE 😊 https://t.co/0xces8X5TU,en,17680.0,1159,169686021,ye,kanyewest,30968064.0,,,,https://pbs.twimg.com/media/EidWhfLU0AcHXhk.jpg,1,photo,False,,
1043553559055282176,Sat Sep 22 17:32:11 +0000 2018,we’re building DONDA schools in Chicago,en,17794.0,2022,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1306020970365440009,Wed Sep 16 00:03:58 +0000 2020,"Contracts in all industries need to be simplified now.  Complicated contracts are how businesses, music companies a… https://t.co/vhI8JscGLg",en,46436.0,6978,169686021,ye,kanyewest,30982812.0,,,https://twitter.com/i/web/status/1306020970365440009,,0,,False,,
1318249575174451200,Mon Oct 19 17:56:05 +0000 2020,OUR BEAUTIFUL LIGHT CLEAR REALITY https://t.co/L0TCuSoSr4,en,57491.0,4472,169686021,ye,kanyewest,32253242.0,,,,https://pbs.twimg.com/ext_tw_video_thumb/1318249549035573249/pu/img/7-VIQQaxlQh9C4ZL.jpg,1,video,False,,
1306098782556176390,Wed Sep 16 05:13:10 +0000 2020,Thank you God bless you good night https://t.co/UhZAAVwW6c,en,18568.0,1318,169686021,ye,kanyewest,31006121.0,,,,https://pbs.twimg.com/ext_tw_video_thumb/1306098734162296833/pu/img/HP_A8l8-HMuQLujE.jpg,1,video,False,,
1044738626033082368,Wed Sep 26 00:01:13 +0000 2018,working on the YZY operating system with Nick Knight and team https://t.co/fViQMFqJO6,en,10026.0,943,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/ext_tw_video_thumb/1044738525487218688/pu/img/hL43cUI38xS-DrAd.jpg,1,video,False,,
1047272084454309888,Tue Oct 02 23:48:16 +0000 2018,https://t.co/EKIT3umtyM,und,7649.0,747,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/ext_tw_video_thumb/1047271827997831168/pu/img/Qvq1aGpjQVmPtuAd.jpg,1,video,False,,
1073298367437045760,Thu Dec 13 19:27:26 +0000 2018,👽 https://t.co/Mxqjxr4nRm,und,13695.0,838,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/media/DuUfLIMWoAYgyi0.jpg,1,photo,False,,
1306273784807084032,Wed Sep 16 16:48:34 +0000 2020,https://t.co/GNUpYu5sWl,und,5306.0,431,169686021,ye,kanyewest,30985364.0,,,,https://pbs.twimg.com/media/EiDRB4nVoAUI1IH.jpg,1,photo,False,,
1291899360503095297,Sat Aug 08 00:49:44 +0000 2020,IT’S FRI-YE-YE!!! https://t.co/Yh6j5bearq,en,461894.0,65995,169686021,ye,kanyewest,30914189.0,,,,https://pbs.twimg.com/ext_tw_video_thumb/1291899301468176385/pu/img/-ZLyFEs7kIPD4wE4.jpg,1,video,False,,
1045146174607351808,Thu Sep 27 03:00:40 +0000 2018,https://t.co/SSyk7GNc8G,und,11716.0,1555,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/media/DoEa5wqUUAAIBAh.jpg,1,photo,False,,
1073413510225383424,Fri Dec 14 03:04:58 +0000 2018,You say all this shut to me but won’t say none of that to J prince,en,25455.0,4415,169686021,ye,kanyewest,29337530.0,,,,,0,,False,,
1309458025003003905,Fri Sep 25 11:41:36 +0000 2020,https://t.co/twgdstscXL,zxx,8044.0,696,169686021,ye,kanyewest,32253242.0,,,,https://pbs.twimg.com/media/EiwhIZ_WsAUFWxC.jpg,1,photo,False,,
1006694105605214208,Wed Jun 13 00:25:52 +0000 2018,https://t.co/ldZmPj3ZL5,und,5595.0,612,169686021,,,,,,,,0,,False,,
1007241906097541120,Thu Jun 14 12:42:38 +0000 2018,This is new for me but it’s just how I feel now. I don’t know why. I thought my ego protected me from doubters so t… https://t.co/XZULD0Xrpv,en,0.0,0,169686021,KANYE WEST,kanyewest,28421373.0,,,https://twitter.com/i/web/status/1007241906097541120,,0,,False,,
1079867540594028546,Mon Dec 31 22:30:59 +0000 2018,RT @subtweetshawn0: I was out numbered ... https://t.co/a64lffr7pm,en,0.0,43293,169686021,ye,kanyewest,29792507.0,,subtweetshawn0,,https://pbs.twimg.com/ext_tw_video_thumb/1079560606603079680/pu/img/mL27QLqiUqRGnbWH.jpg,1,video,True,subtweetshawn0,I was out numbered ... https://t.co/a64lffr7pm
1044606915303489536,Tue Sep 25 15:17:51 +0000 2018,I think I stand pigeon toed cause of Michael Jordan 😊 https://t.co/bDW5lSp3y2,en,27393.0,2070,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/media/Dn8wcvBUUAEotAh.jpg,1,photo,False,,
748354882671902721,Thu Jun 30 03:18:02 +0000 2016,This was playing when I got in the car🙏🙏🙏 https://t.co/iZWwIpfG9J,en,49379.0,12828,169686021,,,,,,,,0,,False,,
1056612008211218432,Sun Oct 28 18:21:48 +0000 2018,RT @YesJulz: Class in session 🌐 https://t.co/nbXskk1NVj,en,0.0,273,169686021,ye,kanyewest,29337530.0,,YesJulz,,https://pbs.twimg.com/media/Dqm-E1XWwAEj-Ty.jpg,1,photo,True,YesJulz,Class in session 🌐 https://t.co/nbXskk1NVj
1306097680146296833,Wed Sep 16 05:08:47 +0000 2020,Ok this my final tweet of the day ... unless I feel like tweeting again 🥋 https://t.co/CuIRmEZiiq,en,41407.0,4678,169686021,ye,kanyewest,31006121.0,,,,https://pbs.twimg.com/media/EiAw6fTUMAEJVzY.jpg,1,photo,False,,
1598400316340596736,Thu Dec 01 19:35:06 +0000 2022,I love the first amendment! Long live Ye! I pray to Jesus that Elon is for real…,en,98878.0,10347,169686021,ye,kanyewest,32253242.0,,,,,0,,False,,
562381170348785664,Mon Feb 02 22:44:54 +0000 2015,"ONLY ONE directed by Spike Jonze, concept by Vanessa Beecroft http://t.co/QharTmKV5N
https://t.co/E8drMkoPDB",en,21829.0,16104,169686021,,,,,,,,0,,False,,
1052145878033666048,Tue Oct 16 10:34:59 +0000 2018,We Got Love https://t.co/5BnG8185LE,en,6307.0,1132,169686021,ye,kanyewest,29337530.0,,,https://www.pscp.tv/w/bpW2TTFkclFlTGxMeEJCRWJ8MU95S0FRWnlQbU5LYkS2E-ADkR7rKP5d-GlE0MCZP16tsMdNlsWq_2D1YlHO,,0,,False,,
448966494383140864,Wed Mar 26 23:35:28 +0000 2014,I love my family http://t.co/SDZohbsoaA,en,142045.0,82355,169686021,,,,,,,,0,,False,,
1307742939364417538,Sun Sep 20 18:06:28 +0000 2020,There are 5 main pillars in a professional musicians business                        Recording    Publishing    Tou… https://t.co/v30D8Mu5tz,en,36827.0,4425,169686021,ye,kanyewest,30968064.0,,,https://twitter.com/i/web/status/1307742939364417538,,0,,False,,
990263790368256000,Sat Apr 28 16:17:40 +0000 2018,https://t.co/QY2v1OgblE,und,100493.0,19935,169686021,,,,,,,,0,,False,,
1057382916760707072,Tue Oct 30 21:25:07 +0000 2018,My eyes are now wide open and now realize I’ve been used to spread messages I don’t believe in. I am distancing mys… https://t.co/o0RJeT0Nnc,en,331574.0,71157,169686021,ye,kanyewest,29337530.0,,,https://twitter.com/i/web/status/1057382916760707072,,0,,False,,
738736692631330816,Fri Jun 03 14:18:47 +0000 2016,Tune into Big Boy's 92.3 I'm about to play the first single from Cruel Winter,en,53967.0,26335,169686021,,,,,,,,0,,False,,
1078832161304637440,Sat Dec 29 01:56:45 +0000 2018,🤔 https://t.co/Zq9zsZSm3p,und,40886.0,2509,169686021,ye,kanyewest,29792507.0,,,,https://pbs.twimg.com/media/DvjIIWcUUAEHadR.jpg,1,photo,False,,
1306270863566671872,Wed Sep 16 16:36:57 +0000 2020,https://t.co/ibZmOCA6cc,und,4679.0,432,169686021,ye,kanyewest,31004420.0,,,,https://pbs.twimg.com/media/EiDObLiU0AEtML2.jpg,1,photo,False,,
1042823299242196992,Thu Sep 20 17:10:23 +0000 2018,https://t.co/OxiM6Cpr0O,und,2806.0,427,169686021,ye,kanyewest,29337530.0,,,https://instagram.com/p/Bn9KndWnmCS/,,0,,False,,
1066456643729162240,Sat Nov 24 22:20:52 +0000 2018,https://t.co/a652v6EbVq,und,28814.0,4063,169686021,ye,kanyewest,29337530.0,,,,https://pbs.twimg.com/media/DszQqLbVsAAu9uj.jpg,1,photo,False,,
1307051807785582593,Fri Sep 18 20:20:09 +0000 2020,@Eminem      Thank you for rapping on the Dr Dre remix of my daughter’s favorite song of mine USE THIS GOSPEL,en,13673.0,1799,169686021,ye,kanyewest,30975515.0,,Eminem,,,0,,False,,
1071568485963177986,Sun Dec 09 00:53:30 +0000 2018,RT @Maha_Sattva: Two of my favorite paintings from this year. @kanyewest @KidCudi https://t.co/gO9ysIKQ97,en,0.0,826,169686021,ye,kanyewest,29337530.0,,"Maha_Sattva, kanyewest, KidCudi",,https://pbs.twimg.com/media/Dt7K0t2U0AAjiO0.jpg,1,photo,True,Maha_Sattva,Two of my favorite paintings from this year. @kanyewest @KidCudi https://t.co/gO9ysIKQ97
1306277077201481728,Wed Sep 16 17:01:39 +0000 2020,I wonder if Universal gonna call me ... I promise I have more ideas ... I will not stop I PROMISE YOU ON GOD,en,42972.0,3186,169686021,ye,kanyewest,30982337.0,,,,,0,,False,,
