year,month,era,key_event,category,mental_state,intensity,source,track_theme,_themes_list,matched_tracks_n,matched_track_titles,track_emo_score_list,track_emo_score_mean,track_emo_score_median,track_emo_score_v2_list,track_emo_score_v2_mean,track_emo_score_v2_median,matched_themes
2009,2,Post-808s Era,Runaway ideas early spark,music,creative_peak,3,RollingStone,"dreams, ambitions, doubts, self-discovery, comparison","['dreams', 'ambitions', 'doubts', 'self-discovery', 'comparison']",6,"['I Wonder', 'FML']","[24.19560000000001, 24.19560000000001, 24.19560000000001, 24.19560000000001, 24.19560000000001, -3.749753553553552]",19.53804107440775,24.19560000000001,"[53.8487574404762, 53.8487574404762, 53.8487574404762, 53.8487574404762, 53.8487574404762, 54.3868176144895]",53.93843413614508,53.8487574404762,"['dreams', 'ambitions', 'doubts', 'self-discovery', 'comparison']"
2009,3,Post-808s Era,More studio work,music,neutral,2,-- ,"ambition, validation, progress","['ambition', 'validation', 'progress']",8,"['Amazing', 'Gotta Have It', 'STARS', 'DO IT', 'PROMOTION', 'SKY CITY']","[4.777760204081633, -0.4135233716475087, 0.7111254150702416, -3.0242370370370386, 1.453860566448801, 1.453860566448801, 1.453860566448801, 27.208]",4.202588363726716,1.453860566448801,"[43.8262999242666, 8.83541882183909, 17.83508836206897, -3.0998263888888946, 33.02965308415033, 33.02965308415033, 33.02965308415033, 40.86012820512821]",25.91825852210812,33.02965308415033,"['ambition', 'validation', 'progress']"
2009,4,Post-808s Era,Red carpet controversies,public,chaotic,3,TMZ,"conflict, reputation, pressure","['conflict', 'reputation', 'pressure']",15,"['Bring Me Down', 'Diamonds from Sierra Leone (Remix)', 'Late', 'Welcome to Heartbreak', 'Why I Love You', 'Follow God', 'Jail', 'Ok Ok', 'Believe What I Say', 'Jail pt 2', 'Eazy', 'TALKING', 'BURN']","[13.936846153846156, -0.7207693181818179, -4.653175531914893, -0.5775605263157896, 8.150815384615385, 0.0, -0.092132056194125, -6.72, 2.8549178743961368, 5.617523076923077, 1.8972959064327488, 2.4558745098039196, 2.4558745098039196, 2.4558745098039196, 11.840400000000002]",2.593452299534576,2.4558745098039196,"[52.43108173076923, 31.150144797585217, 40.760846077127646, 10.69799568256579, 54.04452043269231, 22.033687500000013, 12.60852017480844, -6.033333333333331, 6.231974637681155, 61.0751358173077, 53.43923802997075, 32.11736887254902, 32.11736887254902, 32.11736887254902, 65.6415550595238]",33.36223154828972,32.11736887254902,"['conflict', 'reputation', 'pressure']"
2009,5,Post-808s Era,Growth of fashion interest,fashion,neutral,2,Vogue,"status, consumerism, money","['status', 'consumerism', 'money']",9,"['The New Workout Plan', 'School Spirit Skit 1', 'Gold Digger', 'Good Life', 'The Glory', 'Send It Up', 'Highlights']","[1.1335825567502968, 1.1335825567502968, 1.1335825567502968, 0.6343867177522341, -7.709663793103449, 15.701125, 7.752935076252719, 2.0305027173913035, 26.66663076923077]",5.386296017530496,1.1335825567502968,"[25.1088608310932, 25.1088608310932, 25.1088608310932, 16.744670737547896, 86.11696188038795, 36.587988281250006, 36.28638174019608, 37.07220002547554, 41.140857371794866]",36.58618250332577,36.28638174019608,"['status', 'consumerism', 'money']"
2009,6,Post-808s Era,Amber Rose relationship begins,personal,neutral,2,Guardian,"surreal love, obsession","['surreal love', 'obsession']",4,"['Guilt Trip', 'Sci Fi', 'ISABELLA']","[0.6584215909090917, 5.542994152046786, 5.542994152046786, -0.9893809523809514]",2.6887572356554283,3.100707871477939,"[28.503963689630687, 47.75375776681288, 47.75375776681288, 34.330165426587314]",39.58541116246094,41.0419615967001,"['surreal love', 'obsession']"
2009,7,Post-808s Era,Early My Beautiful Dark Fantasy concepts,music,creative_peak,3,Pitchfork,"escapism, fantasy, excess","['escapism', 'fantasy', 'excess']",11,"['Drunk and Hot Girls', 'Dark Fantasy', 'Monster', 'Hell of a Life', 'Niggas in Paris', '4th Dimension', 'ISABELLA', 'LIFESTYLE']","[14.858729044834304, 3.188343743743742, 29.743949962207115, 8.186996039344264, 8.186996039344264, 8.186996039344264, 4.620008714596946, 4.620008714596946, 17.91896531986531, -0.9893809523809514, 4.0697071895424815]",9.326483623185336,8.186996039344264,"[46.43912280701755, 47.61706986674175, 80.17956278344671, 41.8995529918033, 41.8995529918033, 41.8995529918033, 28.941261029411756, 28.941261029411756, 68.4594420770202, 34.330165426587314, 30.790666973039208]",44.672473724371464,41.8995529918033,"['escapism', 'fantasy', 'excess']"
2009,8,Post-808s Era,Tour appearances,music,neutral,2,-- ,"chaos, fame, consequences","['chaos', 'fame', 'consequences']",22,"['Diamonds from Sierra Leone (Remix)', 'Flashing Lights', 'Homecoming', 'Pinocchio Story (Freestyle Live From Singapore)', 'Dark Fantasy', 'POWER', 'All of the Lights', 'Welcome to the Jungle', 'Famous', 'Feedback', 'Freestyle 4', 'Facts (Charlie Heat Version)', 'Feel The Love', 'Pablo', 'FUK SUMN', 'VULTURES', 'CARNIVAL', 'FRIED', 'LIFESTYLE']","[-0.7207693181818179, -2.3659259259259273, 10.580625, 56.72868276972627, 3.188343743743742, -0.3522285714285699, -6.9614711111111145, -6.9614711111111145, -6.9614711111111145, -0.9339447154471568, 53.06939225589224, 53.06939225589224, 12.197035004516712, 53.06939225589224, 9.76976923076923, 11.861629629629626, 11.861629629629626, 31.857376744186055, 3.6993288166214966, 9.763935449735454, 7.185230769230769, 4.0697071895424815]",13.941554040031429,8.474583109483111,"[31.150144797585217, 2.254145833333333, 45.01443726084185, 56.20711050724637, 47.61706986674175, 34.87530059523811, -1.777830208333329, -1.777830208333329, -1.777830208333329, 61.40909823848238, 48.05831833964646, 48.05831833964646, 62.97054645155826, 48.05831833964646, 55.17985376602565, 72.13169191919192, 72.13169191919192, 56.16894056847544, 69.84603103827914, 37.060901537698406, 60.20056891025639, 30.790666973039208]",42.44771202623294,48.05831833964646,"['chaos', 'fame', 'consequences']"
2009,9,Post-808s Era,Taylor Swift VMA interruption,public,chaotic,5,VMA,"chaos, spectacle, ego","['chaos', 'spectacle', 'ego']",23,"[""Can't Tell Me Nothing"", 'Barry Bonds', 'POWER', 'All of the Lights', 'Monster', 'Welcome to the Jungle', 'Freestyle 4', 'I Thought About Killing You', 'All Mine', 'Feel The Love', '4th Dimension', 'Junya', 'Junya pt 2', 'Too Easy', 'Pablo', 'Eazy', 'STARS', 'FUK SUMN', 'CARNIVAL', 'PROBLEMATIC', 'FRIED']","[7.898369458469999e-16, 7.898369458469999e-16, -0.3522285714285699, -6.9614711111111145, 29.743949962207115, -0.9339447154471568, 12.197035004516712, 1.4997335335335322, 11.320246153846153, 9.76976923076923, 17.91896531986531, 8.455025000000001, 14.215750000000003, 0.5242911877394631, 11.861629629629626, 1.8972959064327488, 0.7111254150702416, 31.857376744186055, 9.763935449735454, 9.763935449735454, 9.763935449735454, 12.073466666666668, 7.185230769230769]",8.359784890213614,9.763935449735454,"[45.9220166015625, 45.9220166015625, 34.87530059523811, -1.777830208333329, 80.17956278344671, 61.40909823848238, 62.97054645155826, 39.887507554429426, 44.05348076923076, 55.17985376602565, 68.4594420770202, 36.6786953125, 44.14921875, 19.73071360153257, 72.13169191919192, 53.43923802997075, 17.83508836206897, 56.16894056847544, 37.060901537698406, 37.060901537698406, 37.060901537698406, 40.17684027777778, 60.20056891025639]",45.5988998076127,44.14921875,"['chaos', 'spectacle', 'ego']"
2009,10,Post-808s Era,Massive public backlash,public,depressive_low,5,NYTimes,"conflict, reputation, pressure","['conflict', 'reputation', 'pressure']",15,"['Bring Me Down', 'Diamonds from Sierra Leone (Remix)', 'Late', 'Welcome to Heartbreak', 'Why I Love You', 'Follow God', 'Jail', 'Ok Ok', 'Believe What I Say', 'Jail pt 2', 'Eazy', 'TALKING', 'BURN']","[13.936846153846156, -0.7207693181818179, -4.653175531914893, -0.5775605263157896, 8.150815384615385, 0.0, -0.092132056194125, -6.72, 2.8549178743961368, 5.617523076923077, 1.8972959064327488, 2.4558745098039196, 2.4558745098039196, 2.4558745098039196, 11.840400000000002]",2.593452299534576,2.4558745098039196,"[52.43108173076923, 31.150144797585217, 40.760846077127646, 10.69799568256579, 54.04452043269231, 22.033687500000013, 12.60852017480844, -6.033333333333331, 6.231974637681155, 61.0751358173077, 53.43923802997075, 32.11736887254902, 32.11736887254902, 32.11736887254902, 65.6415550595238]",33.36223154828972,32.11736887254902,"['conflict', 'reputation', 'pressure']"
2009,11,Post-808s Era,Self-isolation in Italy,personal,depressive_low,4,Guardian,"emotional distance, control, isolation","['emotional distance', 'control', 'isolation']",6,"['Drive Slow', 'Love Lockdown', 'RoboCop', 'Pinocchio Story (Freestyle Live From Singapore)']","[1.1050666666666664, 0.987071923536438, 0.987071923536438, 0.987071923536438, -0.1305925925925937, 56.72868276972627]",10.110728769068276,0.987071923536438,"[10.714666666666671, 23.77125806451612, 23.77125806451612, 23.77125806451612, 33.98225847630719, 56.20711050724637]",28.702968307294764,23.77125806451612,"['emotional distance', 'control', 'isolation']"
2009,12,Post-808s Era,Move to Hawaii for creation camp,music,creative_peak,4,RollingStone,"spiritual transformation, liberation, search for faith, search for meaning","['spiritual transformation', 'liberation', 'search for faith', 'search for meaning']",6,"[""I'll Fly Away"", 'Gone', 'Freeee (Ghost Town Pt. 2)']","[-1.7824500000000003, -1.7824500000000003, -1.7824500000000003, -1.7824500000000003, -6.711308148148152, 15.72334254254254]",0.31370573239906435,-1.7824500000000003,"[5.737707031250013, 5.737707031250013, 5.737707031250013, 5.737707031250013, -0.7447052083333388, 40.99820570570571]",10.534054770395402,5.737707031250013,"['spiritual transformation', 'liberation', 'search for faith', 'search for meaning']"
2010,1,MBDTF Era,Hawaii sessions full swing,music,creative_peak,5,Pitchfork,"alcohol, women, escapism","['alcohol', 'women', 'escapism']",8,"['Drunk and Hot Girls', 'Dark Fantasy', 'Hell of a Life', 'Niggas in Paris', 'Hold My Liquor', 'No More Parties in LA']","[14.858729044834304, 14.858729044834304, 14.858729044834304, 3.188343743743742, 8.186996039344264, 4.620008714596946, 30.210032327586216, 3.5642443965517288]",11.793226544540726,11.522862542089284,"[46.43912280701755, 46.43912280701755, 46.43912280701755, 47.61706986674175, 41.8995529918033, 28.941261029411756, 60.49266029094827, 71.53471379983837]",48.72532829997451,46.43912280701755,"['alcohol', 'women', 'escapism']"
2010,2,MBDTF Era,Power created,music,creative_peak,5,Billboard,"chaos, rebellion, energy","['chaos', 'rebellion', 'energy']",11,"['All of the Lights', 'No Church in the Wild', 'Welcome to the Jungle', 'Freestyle 4', 'Feel The Love', 'Pablo', 'FUK SUMN', 'CARNIVAL', 'FRIED']","[-6.9614711111111145, -0.5579629629629634, -0.9339447154471568, 12.197035004516712, 9.76976923076923, 11.861629629629626, 31.857376744186055, 31.857376744186055, 31.857376744186055, 9.763935449735454, 7.185230769230769]",12.53603195699261,9.76976923076923,"[-1.777830208333329, 6.160818865740742, 61.40909823848238, 62.97054645155826, 55.17985376602565, 72.13169191919192, 56.16894056847544, 56.16894056847544, 56.16894056847544, 37.060901537698406, 60.20056891025639]",47.44022465327698,56.16894056847544,"['chaos', 'rebellion', 'energy']"
2010,3,MBDTF Era,Runaway conceptualization,music,creative_peak,5,RollingStone,"judgment, misunderstanding, struggle","['judgment', 'misunderstanding', 'struggle']",17,"['Never Let Me Down', 'Gorgeous', 'Welcome to the Jungle', 'Made in America', 'Saint Pablo', 'Fire', 'Cudi Montage', 'Hands On', 'God Breathed', 'Hurricane', 'Heaven and Hell', 'Broken Road', 'City of Gods', 'KEYS TO MY LIFE', ""GOOD (DON'T DIE)""]","[3.6455441489361697, 1.0538181818181824, -0.9339447154471568, 3.094999999999999, 1.6614000000000009, 5.945749891067534, 4.713545454545455, 22.926471734892793, 22.926471734892793, 22.926471734892793, -6.59053198653199, 42.46183432700993, 3.77744244244244, 52.703007751938, 0.0781504629629633, 15.72334254254254, -3.2184042328042324]",11.346786439597542,3.77744244244244,"[34.84575762549867, 32.30988636363635, 61.40909823848238, 9.053531250000006, 33.23754971590909, 34.43897344771242, 33.495134943181824, 39.529532163742694, 39.529532163742694, 39.529532163742694, -11.86297269570706, 40.99069698509484, 46.63731348536035, 44.51399870801034, 20.75308268229167, 40.99820570570571, 38.255888888888904]",33.98027893148786,38.255888888888904,"['judgment', 'misunderstanding', 'struggle']"
2010,4,MBDTF Era,Monster recording,music,creative_peak,5,Pitchfork,"chaos, spectacle, ego","['chaos', 'spectacle', 'ego']",23,"[""Can't Tell Me Nothing"", 'Barry Bonds', 'POWER', 'All of the Lights', 'Monster', 'Welcome to the Jungle', 'Freestyle 4', 'I Thought About Killing You', 'All Mine', 'Feel The Love', '4th Dimension', 'Junya', 'Junya pt 2', 'Too Easy', 'Pablo', 'Eazy', 'STARS', 'FUK SUMN', 'CARNIVAL', 'PROBLEMATIC', 'FRIED']","[7.898369458469999e-16, 7.898369458469999e-16, -0.3522285714285699, -6.9614711111111145, 29.743949962207115, -0.9339447154471568, 12.197035004516712, 1.4997335335335322, 11.320246153846153, 9.76976923076923, 17.91896531986531, 8.455025000000001, 14.215750000000003, 0.5242911877394631, 11.861629629629626, 1.8972959064327488, 0.7111254150702416, 31.857376744186055, 9.763935449735454, 9.763935449735454, 9.763935449735454, 12.073466666666668, 7.185230769230769]",8.359784890213614,9.763935449735454,"[45.9220166015625, 45.9220166015625, 34.87530059523811, -1.777830208333329, 80.17956278344671, 61.40909823848238, 62.97054645155826, 39.887507554429426, 44.05348076923076, 55.17985376602565, 68.4594420770202, 36.6786953125, 44.14921875, 19.73071360153257, 72.13169191919192, 53.43923802997075, 17.83508836206897, 56.16894056847544, 37.060901537698406, 37.060901537698406, 37.060901537698406, 40.17684027777778, 60.20056891025639]",45.5988998076127,44.14921875,"['chaos', 'spectacle', 'ego']"
2010,5,MBDTF Era,Nicki Minaj verse recording,music,creative_peak,5,Billboard,"rap, gangsters","['rap', 'gangsters']",2,['School Spirit'],"[0.8067214285714285, 0.8067214285714285]",0.8067214285714285,0.8067214285714285,"[19.81201283482143, 19.81201283482143]",19.81201283482143,19.81201283482143,"['rap', 'gangsters']"
2010,6,MBDTF Era,Good Fridays begin,public,joy,4,Guardian,"intro, start","['intro', 'start']",3,"['Intro', 'Wake Up Mr. West']","[147.84, -1.5274999999999987, -1.5274999999999987]",48.26166666666666,-1.5274999999999987,"[60.68000000000001, 36.471093749999994, 36.471093749999994]",44.540729166666665,36.471093749999994,"['intro', 'start']"
2010,7,MBDTF Era,Runaway film production begins,music,creative_peak,5,Variety,"chaos, fame, consequences","['chaos', 'fame', 'consequences']",22,"['Diamonds from Sierra Leone (Remix)', 'Flashing Lights', 'Homecoming', 'Pinocchio Story (Freestyle Live From Singapore)', 'Dark Fantasy', 'POWER', 'All of the Lights', 'Welcome to the Jungle', 'Famous', 'Feedback', 'Freestyle 4', 'Facts (Charlie Heat Version)', 'Feel The Love', 'Pablo', 'FUK SUMN', 'VULTURES', 'CARNIVAL', 'FRIED', 'LIFESTYLE']","[-0.7207693181818179, -2.3659259259259273, 10.580625, 56.72868276972627, 3.188343743743742, -0.3522285714285699, -6.9614711111111145, -6.9614711111111145, -6.9614711111111145, -0.9339447154471568, 53.06939225589224, 53.06939225589224, 12.197035004516712, 53.06939225589224, 9.76976923076923, 11.861629629629626, 11.861629629629626, 31.857376744186055, 3.6993288166214966, 9.763935449735454, 7.185230769230769, 4.0697071895424815]",13.941554040031429,8.474583109483111,"[31.150144797585217, 2.254145833333333, 45.01443726084185, 56.20711050724637, 47.61706986674175, 34.87530059523811, -1.777830208333329, -1.777830208333329, -1.777830208333329, 61.40909823848238, 48.05831833964646, 48.05831833964646, 62.97054645155826, 48.05831833964646, 55.17985376602565, 72.13169191919192, 72.13169191919192, 56.16894056847544, 69.84603103827914, 37.060901537698406, 60.20056891025639, 30.790666973039208]",42.44771202623294,48.05831833964646,"['chaos', 'fame', 'consequences']"
2010,8,MBDTF Era,Runaway teaser released,public,joy,4,YouTube,intro,['intro'],0,[],[],,,[],,,[]
2010,9,MBDTF Era,Album finalization,music,creative_peak,5,Pitchfork,"new stage, overcoming difficulties, system","['new stage', 'overcoming difficulties', 'system']",6,"['Celebration', 'Good Morning', 'The Glory', 'On Sight']","[9.009777777777773, 17.646666666666672, 17.646666666666672, 17.646666666666672, 7.752935076252719, 11.63145755675676]",13.555695068464546,14.639062111711716,"[34.474444444444444, 44.269576937134495, 44.269576937134495, 44.269576937134495, 36.28638174019608, 74.42844121621621]",46.33299970204337,44.269576937134495,"['new stage', 'overcoming difficulties', 'system']"
2010,10,MBDTF Era,Runaway film released,music,joy,5,Billboard,"escape, freedom, escape from problems, liberation","['escape', 'freedom', 'escape from problems', 'liberation']",15,"[""I'll Fly Away"", 'Two Words', 'Gone', 'Lift Off', 'Otis', 'Pt. 2', 'Waves', 'Ghost Town', 'Freeee (Ghost Town Pt. 2)', 'Off The Grid', 'Moon', 'FIELD TRIP']","[-1.7824500000000003, 9.135612500000002, -6.711308148148152, -6.711308148148152, -6.711308148148152, -6.711308148148152, 8.191955555555555, 0.0, 10.731987301587305, 105.89090909090908, -0.550027513227514, 15.72334254254254, 18.58796190476191, -0.0506074074074071, 22.913107692307698]",10.796437271629104,0.0,"[5.737707031250013, 78.1912236328125, -0.7447052083333388, -0.7447052083333388, -0.7447052083333388, -0.7447052083333388, 44.343361111111136, 20.370000000000005, 37.95831746031746, 53.15318181818182, 17.684253968253966, 40.99820570570571, 62.59794642857143, 19.71766666666667, 43.46858974358974]",28.082775515541808,20.370000000000005,"['escape', 'freedom', 'escape from problems', 'liberation']"
2010,11,MBDTF Era,Album released (critical acclaim),music,joy,5,RollingStone,"criticism, goal achievement, hope, triumph","['criticism', 'goal achievement', 'hope', 'triumph']",14,"['Last Call', ""Heard 'Em Say"", 'Bring Me Down', 'Diamonds from Sierra Leone', 'The Glory', 'Bound 2', 'Ultralight Beam', 'Waves', 'We Did It Kid', 'City of Gods', ""GOOD (DON'T DIE)""]","[71.84849999999999, 71.84849999999999, 71.84849999999999, 71.84849999999999, 46.44483091787441, 13.936846153846156, -0.7474227330779042, 7.752935076252719, 3.5457870370370426, 21.095334812903225, 105.89090909090908, 22.996031189083833, 0.0781504629629633, -3.2184042328042324]",36.08349984107052,22.045683000993527,"[60.418046874999995, 60.418046874999995, 60.418046874999995, 60.418046874999995, 61.94830917874397, 52.43108173076923, 12.315613026819932, 36.28638174019608, 60.49733593750002, 37.4552129032258, 53.15318181818182, 39.48761056286549, 20.75308268229167, 38.255888888888904]",46.73256328353449,52.79213177447552,"['criticism', 'goal achievement', 'hope', 'triumph']"
2010,12,MBDTF Era,Emotional stabilization begins,personal,neutral,2,-- ,"emotional numbness, freedom, healing","['emotional numbness', 'freedom', 'healing']",12,"['Two Words', 'Gone', 'Otis', 'Pt. 2', 'Waves', 'Ghost Town', 'Reborn', 'God Is', 'Off The Grid', 'First Time in a Long Time']","[9.135612500000002, -6.711308148148152, 0.0, 10.731987301587305, 105.89090909090908, -0.550027513227514, -0.550027513227514, -0.550027513227514, 0.4231111111111105, 0.6632580645161278, 18.58796190476191, 1.081957671957673]",11.512783913084375,0.5431845878136191,"[78.1912236328125, -0.7447052083333388, 20.370000000000005, 37.95831746031746, 53.15318181818182, 17.684253968253966, 17.684253968253966, 17.684253968253966, 13.210868055555554, 30.02110635080647, 62.59794642857143, 17.038511904761908]",30.404101028952976,19.027126984126987,"['emotional numbness', 'freedom', 'healing']"
2011,1,Watch The Throne Era,Early sessions with Jay-Z,music,creative_peak,4,Pitchfork,"rap, gangsters","['rap', 'gangsters']",2,['School Spirit'],"[0.8067214285714285, 0.8067214285714285]",0.8067214285714285,0.8067214285714285,"[19.81201283482143, 19.81201283482143]",19.81201283482143,19.81201283482143,"['rap', 'gangsters']"
2011,2,Watch The Throne Era,Move sessions to Paris,music,creative_peak,4,Billboard,"new stage, overcoming difficulties, system","['new stage', 'overcoming difficulties', 'system']",6,"['Celebration', 'Good Morning', 'The Glory', 'On Sight']","[9.009777777777773, 17.646666666666672, 17.646666666666672, 17.646666666666672, 7.752935076252719, 11.63145755675676]",13.555695068464546,14.639062111711716,"[34.474444444444444, 44.269576937134495, 44.269576937134495, 44.269576937134495, 36.28638174019608, 74.42844121621621]",46.33299970204337,44.269576937134495,"['new stage', 'overcoming difficulties', 'system']"
2011,3,Watch The Throne Era,Otis concept begins,music,joy,4,RollingStone,"intro, start","['intro', 'start']",3,"['Intro', 'Wake Up Mr. West']","[147.84, -1.5274999999999987, -1.5274999999999987]",48.26166666666666,-1.5274999999999987,"[60.68000000000001, 36.471093749999994, 36.471093749999994]",44.540729166666665,36.471093749999994,"['intro', 'start']"
2011,4,Watch The Throne Era,Power dynamic tension rises,public,stress,3,Guardian,"chaos, rebellion, energy","['chaos', 'rebellion', 'energy']",11,"['All of the Lights', 'No Church in the Wild', 'Welcome to the Jungle', 'Freestyle 4', 'Feel The Love', 'Pablo', 'FUK SUMN', 'CARNIVAL', 'FRIED']","[-6.9614711111111145, -0.5579629629629634, -0.9339447154471568, 12.197035004516712, 9.76976923076923, 11.861629629629626, 31.857376744186055, 31.857376744186055, 31.857376744186055, 9.763935449735454, 7.185230769230769]",12.53603195699261,9.76976923076923,"[-1.777830208333329, 6.160818865740742, 61.40909823848238, 62.97054645155826, 55.17985376602565, 72.13169191919192, 56.16894056847544, 56.16894056847544, 56.16894056847544, 37.060901537698406, 60.20056891025639]",47.44022465327698,56.16894056847544,"['chaos', 'rebellion', 'energy']"
2011,5,Watch The Throne Era,H.A.M release,music,neutral,2,Pitchfork,"tribute, legacy","['tribute', 'legacy']",6,"['New Day', 'Donda', 'Tell the Vision', 'City of Gods', 'KING']","[0.97616248506571, 4.432755955955955, 9.933886956521738, 9.933886956521738, 0.0781504629629633, -4.086333333333333]",3.544751580615795,2.704459220510832,"[24.20985909498208, 44.90957057057059, 35.69942934782609, 35.69942934782609, 20.75308268229167, -4.657552083333338]",26.102303160027194,29.954644221404084,"['tribute', 'legacy']"
2011,6,Watch The Throne Era,High-budget production,music,creative_peak,4,Variety,"fast pace of life, success, luxury, control","['fast pace of life', 'success', 'luxury', 'control']",19,"['Workout Plan', 'Drive Slow', 'We Major', 'Celebration', 'Good Life', ""Can't Tell Me Nothing"", 'Barry Bonds', 'Love Lockdown', 'RoboCop', 'Lift Off', 'Niggas in Paris', 'Otis', 'Highlights', 'Waves', 'Louie Bags', 'PAID']","[1.1161899641577038, 1.1050666666666664, 1.1050666666666664, 1.1050666666666664, 1.1050666666666664, -0.2249696969696965, 9.009777777777773, 15.701125, 7.898369458469999e-16, 7.898369458469999e-16, 0.987071923536438, -0.1305925925925937, 8.191955555555555, 4.620008714596946, 0.0, 26.66663076923077, 105.89090909090908, -0.6008410991636791, 0.0744793309438466]",9.248526916034148,1.1050666666666664,"[25.153598734318997, 10.714666666666671, 10.714666666666671, 10.714666666666671, 10.714666666666671, 33.864, 34.474444444444444, 36.587988281250006, 45.9220166015625, 45.9220166015625, 23.77125806451612, 33.98225847630719, 44.343361111111136, 28.941261029411756, 20.370000000000005, 41.140857371794866, 53.15318181818182, 23.865683467741928, 21.837480062724012]",29.273056459557576,28.941261029411756,"['fast pace of life', 'success', 'luxury', 'control']"
2011,7,Watch The Throne Era,Album finalization,music,creative_peak,5,Billboard,"new stage, overcoming difficulties, system","['new stage', 'overcoming difficulties', 'system']",6,"['Celebration', 'Good Morning', 'The Glory', 'On Sight']","[9.009777777777773, 17.646666666666672, 17.646666666666672, 17.646666666666672, 7.752935076252719, 11.63145755675676]",13.555695068464546,14.639062111711716,"[34.474444444444444, 44.269576937134495, 44.269576937134495, 44.269576937134495, 36.28638174019608, 74.42844121621621]",46.33299970204337,44.269576937134495,"['new stage', 'overcoming difficulties', 'system']"
2011,8,Watch The Throne Era,Album release,music,joy,5,NYTimes,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']",12,"[""We Don't Care"", 'Jesus Walks', 'School Spirit Skit 1', 'My Way Home', 'Crack Music', 'Addiction', 'Hold My Liquor']","[22.054153846153845, -0.0, 0.6343867177522341, 1.7509604651162791, -1.1563076923076925, -1.1563076923076925, -1.1563076923076925, -1.1563076923076925, -2.044444444444444, -2.044444444444444, 30.210032327586216, 30.210032327586216]",6.3454538355062615,-0.5781538461538462,"[44.401153846153846, 15.52656770833334, 16.744670737547896, 26.432869186046513, 51.979889423076926, 51.979889423076926, 51.979889423076926, 51.979889423076926, 33.06197916666667, 33.06197916666667, 60.49266029094827, 60.49266029094827]",41.511174840468264,48.190521634615386,"['drugs', 'addiction', 'music', 'criticism of the authorities']"
2011,9,Watch The Throne Era,Massive tour launch,music,creative_peak,4,Guardian,"chaos, fame, consequences","['chaos', 'fame', 'consequences']",22,"['Diamonds from Sierra Leone (Remix)', 'Flashing Lights', 'Homecoming', 'Pinocchio Story (Freestyle Live From Singapore)', 'Dark Fantasy', 'POWER', 'All of the Lights', 'Welcome to the Jungle', 'Famous', 'Feedback', 'Freestyle 4', 'Facts (Charlie Heat Version)', 'Feel The Love', 'Pablo', 'FUK SUMN', 'VULTURES', 'CARNIVAL', 'FRIED', 'LIFESTYLE']","[-0.7207693181818179, -2.3659259259259273, 10.580625, 56.72868276972627, 3.188343743743742, -0.3522285714285699, -6.9614711111111145, -6.9614711111111145, -6.9614711111111145, -0.9339447154471568, 53.06939225589224, 53.06939225589224, 12.197035004516712, 53.06939225589224, 9.76976923076923, 11.861629629629626, 11.861629629629626, 31.857376744186055, 3.6993288166214966, 9.763935449735454, 7.185230769230769, 4.0697071895424815]",13.941554040031429,8.474583109483111,"[31.150144797585217, 2.254145833333333, 45.01443726084185, 56.20711050724637, 47.61706986674175, 34.87530059523811, -1.777830208333329, -1.777830208333329, -1.777830208333329, 61.40909823848238, 48.05831833964646, 48.05831833964646, 62.97054645155826, 48.05831833964646, 55.17985376602565, 72.13169191919192, 72.13169191919192, 56.16894056847544, 69.84603103827914, 37.060901537698406, 60.20056891025639, 30.790666973039208]",42.44771202623294,48.05831833964646,"['chaos', 'fame', 'consequences']"
2011,10,Watch The Throne Era,Public praise,public,joy,4,RollingStone,"bragging, success, freedom","['bragging', 'success', 'freedom']",20,"['Workout Plan', 'Two Words', 'Drive Slow', 'We Major', 'Celebration', 'Gone', 'Good Life', ""Can't Tell Me Nothing"", 'Barry Bonds', 'Lift Off', 'Niggas in Paris', 'Otis', 'Pt. 2', 'Waves', 'Ghost Town', 'Off The Grid', 'PAID']","[1.1161899641577038, 9.135612500000002, 1.1050666666666664, -0.2249696969696965, 9.009777777777773, -6.711308148148152, 15.701125, 7.898369458469999e-16, 7.898369458469999e-16, 8.191955555555555, 4.620008714596946, 0.0, 0.0, 0.0, 10.731987301587305, 105.89090909090908, 105.89090909090908, -0.550027513227514, 18.58796190476191, 0.0744793309438466]",14.128483876976025,1.110628315412185,"[25.153598734318997, 78.1912236328125, 10.714666666666671, 33.864, 34.474444444444444, -0.7447052083333388, 36.587988281250006, 45.9220166015625, 45.9220166015625, 44.343361111111136, 28.941261029411756, 20.370000000000005, 20.370000000000005, 20.370000000000005, 37.95831746031746, 53.15318181818182, 53.15318181818182, 17.684253968253966, 62.59794642857143, 21.837480062724012]",34.543211672551884,34.16922222222222,"['bragging', 'success', 'freedom']"
2011,11,Watch The Throne Era,Kanye returns to solo focus,music,neutral,2,-- ,"rap, gangsters","['rap', 'gangsters']",2,['School Spirit'],"[0.8067214285714285, 0.8067214285714285]",0.8067214285714285,0.8067214285714285,"[19.81201283482143, 19.81201283482143]",19.81201283482143,19.81201283482143,"['rap', 'gangsters']"
